,city,state,name,zip,address,neighborhood,pet.allowed,pet.rent,pet.deposit,pet.fee,has.covered,garage.fee,lot.fee,has.street,covered.fee,has.lot,street.fee,has.garage,college.count,Robert.Morris.University.Illinois,DePaul.University,Roosevelt.University,Public.Elementary..Middle.School,Public.High.School,Private.Elementary..Middle.School,Private.Elementary.Middle..High.School,South.Loop.Elementary.School,Smyth..J.Elementary.School,Phillips.Academy.High.School,Hope.College.Prep.High.School,Village.Leadership.Academy,British.International.School.of.Chicago.South.Loop,shopping.num,base.num,rec.num,air.num,transit.num,rail.num,transit.score,bike.score,sound.score,walk.score,busi.level,air.level,traffic.level,beds,sqft,baths,rent
80,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1213.0,2.0,
81,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1241.0,2.0,
82,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,624.0,1.0,2273.0
83,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,418.0,1.0,1629.0
84,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,568.0,1.0,2001.0
85,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,407.0,1.0,
86,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,407.0,1.0,
87,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,408.0,1.0,
88,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,408.0,1.0,
89,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,416.0,1.0,
90,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,416.0,1.0,
91,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,418.0,1.0,
92,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,437.0,1.0,
93,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,437.0,1.0,
94,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,438.0,1.0,
95,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,439.0,1.0,
96,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,438.0,1.0,
97,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,442.0,1.0,
98,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,443.0,1.0,
99,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,447.0,1.0,
100,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,447.0,1.0,
101,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,448.0,1.0,
102,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,448.0,1.0,
103,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,453.0,1.0,
104,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,464.0,1.0,
105,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,467.0,1.0,
106,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,468.0,1.0,
107,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,468.0,1.0,
108,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,579.0,1.0,
109,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,579.0,1.0,
110,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,602.0,1.0,
111,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,602.0,1.0,
112,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,680.0,1.0,
113,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,0.0,685.0,1.0,
114,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,744.0,1.0,2426.0
115,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,743.0,1.0,2528.0
116,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,794.0,1.0,2635.0
117,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,720.0,1.0,2288.0
118,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,661.0,1.0,
119,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,666.0,1.0,
120,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,666.0,1.0,
121,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,667.0,1.0,
122,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,674.0,1.0,
123,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,674.0,1.0,
124,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,707.0,1.0,
125,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,711.0,1.0,
126,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,716.0,1.0,
127,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,716.0,1.0,
128,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,716.0,1.0,
129,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,725.0,1.0,
130,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,727.0,1.0,
131,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,727.0,1.0,
132,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,728.0,1.0,
133,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,742.0,1.0,
134,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,743.0,1.0,
135,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,744.0,1.0,
136,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,744.0,1.0,
137,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,744.0,1.0,
138,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,745.0,1.0,
139,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,745.0,1.0,
140,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,745.0,1.0,
141,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,777.0,1.0,
142,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,781.0,1.0,
143,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,784.0,1.0,
144,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,794.0,1.0,
145,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,800.0,1.0,
146,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,800.0,1.0,
147,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,801.0,1.0,
148,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,801.0,1.0,
149,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,802.0,1.0,
150,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,802.0,1.0,
151,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,823.0,1.0,
152,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,823.0,1.0,
153,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,824.0,1.0,
154,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,831.0,1.0,
155,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,837.0,1.0,
156,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,1.0,831.0,1.0,
157,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1119.0,2.0,3537.0
158,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1126.0,2.0,
159,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1208.0,2.0,
160,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1213.0,2.0,
161,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1213.0,2.0,
162,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1213.0,2.0,
163,Chicago,IL,Alta Grand Central,60607,221 W Harrison St,South Loop,allowed,0,0,0,False,300.0,0,False,0,True,0,True,3,True,True,True,2,2,1,1,1,1,1,1,1,1,3,1,5,2,5,5,100.0,87.0,65.0,95.0,Busy,Calm,Busy,2.0,1241.0,2.0,
